VAR1,VAR2,VAR3,VAR4,TRAITEMENT,CIBLE
0.435265,B,0.936783,0.205209,T2,0
0.241389,A,0.378435,0.086408,T2,0
0.501562,B,,0.525999,T2,0
0.413821,B,0.411703,0.981933,T2,0
0.013727,A,0.069788,0.627157,T2,0
0.585957,B,0.536442,0.344727,T2,0
0.252539,B,0.189804,0.612602,T2,0
0.164712,A,0.465298,0.983825,T2,0
0.747868,A,0.375034,0.255165,T2,1
0.382172,B,0.294388,0.544687,T2,0
0.768916,A,,0.871510,T2,1
0.263812,C,0.038301,0.601587,T2,0
0.972663,A,0.975624,0.373127,T2,0
0.226677,C,0.479404,0.633701,T2,0
0.668918,A,0.378218,0.032467,T2,1
0.560779,A,0.074188,0.879645,T2,1
0.894048,C,0.844510,0.323082,T2,0
0.788811,B,0.256515,0.154919,T2,0
0.925450,A,0.925940,0.879262,T2,0
0.990323,B,0.876776,0.494513,T2,0
0.043913,C,0.833276,0.597058,T2,0
0.781007,C,,0.723162,T2,1
0.169437,A,0.976061,0.973751,T2,0
0.574168,B,0.398899,0.684272,T2,0
0.768336,A,0.767436,0.198021,T2,1
0.934777,A,0.774644,0.347110,T2,1
0.816910,B,0.438132,0.007296,T2,0
0.057914,B,0.759136,0.219136,T2,0
0.302457,B,0.090360,0.060970,T2,0
0.507983,B,0.161263,0.800541,T2,0
0.312022,A,0.964582,0.349141,T2,0
0.186180,B,0.130667,0.397311,T2,0
0.004303,C,0.802691,0.615679,T2,0
0.526476,B,0.835031,0.635062,T2,0
0.221807,C,0.963371,0.837981,T2,0
0.776926,A,0.765914,0.926141,T2,1
0.124924,B,0.285301,0.161895,T2,0
0.834247,C,0.161959,0.305697,T2,1
0.780042,B,,0.004337,T2,0
0.800742,C,0.503877,0.389897,T2,1
0.575157,A,0.009284,0.928245,T2,1
0.043267,A,0.556136,0.487184,T2,0
0.210374,A,0.889232,0.605555,T2,0
0.324788,C,0.561878,0.606931,T2,0
0.445002,C,,0.095525,T2,0
0.444191,A,0.933279,0.807879,T2,0
0.875003,A,,0.682095,T2,1
0.534427,B,0.894499,0.416168,T2,0
0.855042,B,0.911273,0.268910,T2,0
0.158495,C,0.882393,0.197388,T2,0
0.880802,C,0.496268,0.276521,T2,1
0.069509,B,0.769679,0.744452,T2,0
0.792593,C,0.119815,0.767187,T2,1
0.985022,B,0.595887,0.952086,T2,0
0.532613,C,,0.439635,T2,1
0.670989,C,0.545407,0.166455,T2,1
0.698035,B,,0.544852,T2,0
0.897437,C,0.209238,0.412756,T2,1
0.339006,C,0.144684,0.495659,T2,0
0.058268,A,0.964009,0.968423,T2,0
0.822098,A,0.149661,0.558993,T2,1
0.732317,B,0.517602,0.747717,T2,0
0.079222,C,0.271235,0.250206,T2,0
0.229153,C,0.270725,0.990693,T2,0
0.356382,A,0.419554,0.928103,T2,0
0.567254,C,0.568644,0.715716,T2,1
0.173166,A,0.831928,0.380018,T2,0
0.904530,A,0.842095,0.137637,T2,0
0.009016,C,0.779069,0.731279,T2,0
0.135337,A,0.975083,0.465182,T2,0
0.864843,A,0.167244,0.550593,T2,1
0.165852,B,0.903115,0.491722,T2,0
0.175280,A,0.987823,0.616476,T2,0
0.431609,B,0.307239,0.201365,T2,0
0.528066,C,0.150240,0.321258,T2,1
0.027871,A,0.108329,0.082906,T2,0
0.674780,C,0.785922,0.784949,T2,1
0.755322,B,0.384510,0.216568,T2,0
0.734371,C,,0.252310,T2,1
0.439432,C,0.271114,0.544077,T2,0
0.360024,B,0.238328,0.649542,T2,0
0.389317,B,0.042201,0.463023,T2,0
0.134297,A,0.675871,0.191936,T2,0
0.437229,C,0.291542,0.200359,T2,0
0.846914,A,,0.772418,T2,1
0.032037,A,0.376277,0.783220,T2,0
0.742269,C,0.935653,0.819039,T2,0
0.743202,A,0.846448,0.565219,T2,0
0.830663,C,0.247364,0.277634,T2,1
0.384864,B,0.811786,0.242028,T2,0
0.131761,B,0.483555,0.166735,T2,0
0.870047,C,0.444286,0.173033,T2,1
0.903214,C,0.085325,0.573837,T2,1
0.508405,A,0.102986,0.618864,T2,1
0.494258,A,0.949518,0.167049,T2,0
0.677858,C,0.354833,0.243491,T2,1
0.211804,C,0.718290,0.406018,T2,0
0.565198,C,0.556655,0.467203,T2,1
0.952293,B,0.248300,0.802048,T2,0
0.816873,B,0.394463,0.731381,T2,0
0.704061,B,0.771146,0.419767,T2,0
0.544692,C,0.584772,0.301908,T2,1
0.050802,C,0.141921,0.832038,T2,0
0.929481,B,,0.009830,T2,0
0.139296,A,0.656251,0.879246,T2,0
0.393380,C,0.990729,0.191667,T2,0
0.127534,C,0.382230,0.523810,T2,0
0.373321,B,0.119682,0.442081,T2,0
0.085764,B,0.434826,0.433579,T2,0
0.322737,C,0.066722,0.567706,T2,0
0.391520,C,0.712895,0.341662,T2,0
0.933778,A,0.870589,0.184950,T2,0
0.974003,B,0.096617,0.676555,T2,0
0.488614,A,0.962986,0.846708,T2,0
0.173389,B,0.591362,0.498793,T2,0
0.739740,C,0.048208,0.332991,T2,1
0.177194,B,0.968481,0.694061,T2,0
0.901628,B,0.927100,0.608259,T2,0
0.752442,B,0.461022,0.249285,T2,0
0.791417,B,0.280050,0.657087,T2,0
0.134804,C,0.361849,0.305678,T2,0
0.184556,B,0.179557,0.282918,T2,0
0.786142,B,0.263445,0.811570,T2,0
0.114512,C,0.200639,0.094524,T2,0
0.102436,A,0.573408,0.973530,T2,0
0.050230,A,0.084734,0.025870,T2,0
0.332409,B,0.738488,0.264635,T2,0
0.753420,C,0.318416,0.886429,T2,1
0.721369,B,0.968872,0.914507,T2,0
0.187104,A,0.882578,0.913917,T2,0
0.255016,C,0.924458,0.636298,T2,0
0.224926,B,,0.730591,T2,0
0.724442,A,0.878750,0.783303,T2,0
0.626007,A,0.830346,0.492914,T2,0
0.213103,C,0.563816,0.693407,T2,0
0.016287,A,0.705644,0.200626,T2,0
0.019986,A,0.911057,0.412981,T2,0
0.591363,C,0.779077,0.697110,T2,1
0.722699,A,0.067936,0.707003,T2,1
0.868462,C,0.522230,0.958956,T2,1
0.613069,A,0.140753,0.342633,T2,1
0.483862,A,0.291356,0.265104,T2,0
0.494570,B,0.670591,0.398203,T2,0
0.216620,A,0.189561,0.379718,T2,0
0.732328,B,0.255209,0.747746,T2,0
0.972732,B,0.658236,0.065239,T2,0
0.633449,A,0.142954,0.839802,T2,1
0.532524,B,0.654808,0.072146,T2,0
0.078219,B,0.196031,0.206190,T2,0
0.835941,B,0.486049,0.685619,T2,0
0.431533,C,0.478939,0.812126,T2,0
0.504203,C,0.224271,0.617668,T2,1
0.591992,A,0.133438,0.259191,T2,1
0.082565,A,0.415917,0.947997,T2,0
0.941832,C,0.086743,0.330863,T2,1
0.720852,B,0.848317,0.987348,T2,0
0.863115,C,0.494873,0.539447,T2,1
0.599953,A,0.234845,0.979891,T2,1
0.832815,A,0.250838,0.136051,T2,1
0.447866,B,0.703556,0.398656,T2,0
0.095940,C,0.299058,0.435895,T2,0
0.483514,B,0.440191,0.418883,T2,0
0.187301,B,0.538312,0.427704,T2,0
0.603461,C,0.717949,0.986918,T2,1
0.171023,A,0.090718,0.948438,T2,0
0.360115,B,0.665745,0.856693,T2,0
0.512505,B,0.079219,0.331357,T2,0
0.634811,A,0.625719,0.367565,T2,1
0.446935,C,,0.150415,T2,0
0.757910,B,0.929833,0.535355,T2,0
0.244084,C,0.187575,0.532107,T2,0
0.280263,A,0.137521,0.909834,T2,0
0.818190,B,0.274234,0.332874,T2,0
0.593040,A,0.320379,0.351530,T2,1
0.518704,B,0.272854,0.218374,T2,0
0.398079,A,0.517663,0.228559,T2,0
0.751271,B,0.027867,0.755302,T2,0
0.432600,C,0.747305,0.313290,T2,0
0.214927,A,0.224393,0.983077,T2,0
0.448802,B,0.938161,0.023877,T2,0
0.350850,C,0.116431,0.239518,T2,0
0.696227,A,0.283829,0.345427,T2,1
0.442475,B,0.610456,0.184566,T2,0
0.503035,A,,0.359595,T2,1
0.370610,C,0.277498,0.431110,T2,0
0.534147,C,0.496088,0.003415,T2,1
0.471390,C,0.163001,0.722251,T2,0
0.651922,B,0.064708,0.001378,T2,0
0.941715,B,,0.123622,T2,0
0.830830,B,0.571474,0.742423,T2,0
0.638529,B,0.533020,0.388567,T2,0
0.582377,A,0.784050,0.663694,T2,1
0.563543,A,0.770654,0.079263,T2,1
0.473279,B,0.830371,0.716083,T2,0
0.361146,C,0.507020,0.571151,T2,0
0.503180,B,0.526416,0.831753,T2,0
0.665323,A,0.268646,0.805342,T2,1
0.161731,B,0.099066,0.117957,T2,0
0.999623,A,0.057025,0.747491,T2,1
0.007278,C,0.376661,0.928948,T2,0
0.013904,A,0.539964,0.348038,T2,0
0.443340,B,,0.001648,T2,0
0.626060,B,0.878382,0.563769,T2,0
0.065337,B,0.553315,0.418238,T2,0
0.171244,B,0.650544,0.395501,T2,0
0.582235,B,0.290150,0.967113,T2,0
0.220429,A,0.116963,0.988957,T2,0
0.086315,A,0.089673,0.290582,T2,0
0.121681,B,0.541071,0.183166,T2,0
0.405524,C,0.228232,0.179641,T2,0
0.028880,B,0.184183,0.286672,T2,0
0.524952,B,0.384150,0.569554,T2,0
0.386275,A,,0.134311,T2,0
0.680412,B,,0.886001,T2,0
0.204004,C,0.613946,0.462193,T2,0
0.291083,B,0.805397,0.845968,T2,0
0.947188,C,0.324670,0.355574,T2,1
0.678147,A,0.638579,0.762576,T2,1
0.401341,B,0.261121,0.320720,T2,0
0.035090,B,0.193532,0.567127,T2,0
0.440700,B,0.064839,0.848521,T2,0
0.504272,C,0.285873,0.452618,T2,1
0.922560,C,,0.980946,T2,1
0.505370,A,0.132736,0.977834,T2,1
0.582402,B,0.982911,0.557238,T2,0
0.151988,C,0.358061,0.874937,T2,0
0.675560,A,0.423428,0.840642,T2,1
0.370472,A,,0.867317,T2,0
0.115980,B,0.291830,0.831955,T2,0
0.963650,A,0.794362,0.221758,T2,1
0.530944,B,0.450961,0.970214,T2,0
0.252322,C,0.399331,0.380339,T2,0
0.808922,C,0.305006,0.002550,T2,1
0.929137,A,0.950624,0.124215,T2,0
0.900320,B,0.979615,0.749960,T2,0
0.938317,C,0.744879,0.225510,T2,1
0.582003,C,0.373955,0.135576,T2,1
0.294906,C,0.529746,0.428035,T2,0
0.398831,C,0.039265,0.039718,T2,0
0.280825,A,0.905949,0.820501,T2,0
0.034747,B,0.477652,0.891981,T2,0
0.451394,B,0.639038,0.199941,T2,0
0.040446,A,0.261768,0.780956,T2,0
0.373482,C,0.619791,0.491441,T2,0
0.828304,A,0.873819,0.370893,T2,0
0.131727,C,0.559413,0.165035,T2,0
0.524065,C,0.243788,0.970533,T2,1
0.299463,C,,0.507016,T2,0
0.006100,A,0.209151,0.905632,T2,0
0.274950,C,0.149332,0.088135,T2,0
0.465764,B,0.271258,0.475962,T2,0
0.516594,B,0.292790,0.900434,T2,0
0.533178,C,0.632220,0.033076,T2,1
0.712387,B,0.732283,0.559088,T2,0
0.159844,C,0.273457,0.918541,T2,0
0.528566,C,0.216718,0.476971,T2,1
0.971714,A,0.188197,0.790694,T2,1
0.896274,C,0.632603,0.365119,T2,1
0.507804,A,0.238384,0.045033,T2,1
0.218535,C,0.683197,0.326614,T2,0
0.856987,B,0.181239,0.880421,T2,0
0.980558,A,0.251513,0.563982,T2,1
0.257072,C,0.020931,0.998780,T2,0
0.944948,B,0.907304,0.482778,T2,0
0.628431,A,0.804859,0.252222,T2,0
0.691623,B,0.230899,0.796085,T2,0
0.315801,A,0.353145,0.475029,T2,0
0.672754,C,0.657770,0.906302,T2,1
0.966588,B,0.268424,0.005444,T2,0
0.970905,C,0.489644,0.407666,T2,1
0.699085,B,0.706751,0.247744,T2,0
0.258762,C,0.519994,0.884783,T2,0
0.127562,A,0.670001,0.499032,T2,0
0.235875,A,0.199446,0.266951,T2,0
0.138783,C,0.613901,0.828846,T2,0
0.352059,B,,0.552405,T2,0
0.188988,B,0.126197,0.973656,T2,0
0.567437,B,0.777646,0.861757,T2,0
0.120082,C,0.886946,0.909988,T2,0
0.502746,A,0.851447,0.133141,T2,0
0.896637,A,0.239393,0.542774,T2,1
0.648595,B,0.293436,0.490842,T2,0
0.821833,B,0.433760,0.593457,T2,0
0.572399,B,0.968466,0.777065,T2,0
0.516068,C,0.765071,0.102340,T2,1
0.402260,B,0.101125,0.697206,T2,0
0.992626,C,0.556688,0.145045,T2,1
0.952763,C,0.651452,0.796291,T2,1
0.715864,B,0.154298,0.847125,T2,0
0.739514,C,0.410562,0.589295,T2,1
0.131495,A,0.808623,0.343129,T2,0
0.643693,A,0.332005,0.024048,T2,1
0.875216,B,0.072406,0.182058,T2,0
0.130930,C,0.168502,0.347408,T2,0
0.117791,C,0.016554,0.947871,T2,0
0.234921,A,0.616204,0.130055,T2,0
0.250312,C,0.473359,0.417448,T2,0
0.076083,A,0.837595,0.194390,T2,0
0.322736,B,0.812160,0.585684,T2,0
0.921040,A,0.217396,0.813175,T2,1
0.271940,B,0.201229,0.329615,T2,0
0.977111,A,0.175328,0.629489,T2,1
0.337381,B,0.225038,0.846660,T2,0
0.015799,B,0.954588,0.153102,T2,0
0.908239,C,0.228460,0.098306,T2,1
0.108414,A,0.540460,0.016460,T2,0
0.895923,B,0.782769,0.724990,T2,0
0.948983,C,0.131540,0.775333,T2,1
0.752127,C,0.191071,0.999740,T2,1
0.913569,B,0.040905,0.566833,T2,0
0.857189,C,,0.697513,T2,1
0.191023,B,0.487198,0.048201,T2,0
0.318425,B,0.757930,0.231868,T2,0
0.166412,A,,0.842992,T2,0
0.154202,B,0.450022,0.216253,T2,0
0.960646,C,0.476066,0.652964,T2,1
0.992015,A,0.734300,0.536731,T2,1
0.458511,A,0.579524,0.668826,T2,0
0.273633,B,0.425773,0.054926,T2,0
0.065650,B,0.902159,0.936621,T2,0
0.340108,A,,0.492987,T2,0
0.994642,C,,0.313326,T2,1
0.740627,A,0.659485,0.933901,T2,1
0.863945,A,0.033411,0.345856,T2,1
0.870101,C,0.360799,0.980404,T2,1
0.962261,C,0.067454,0.014682,T2,1
0.002146,A,0.212050,0.197254,T2,0
0.946777,A,0.625862,0.524063,T2,1
0.729222,B,0.103514,0.512165,T2,0
0.974152,B,0.564636,0.333519,T2,0
0.974834,A,0.489646,0.547128,T2,1
0.552173,C,0.162193,0.922625,T2,1
0.657846,A,0.874446,0.918964,T2,0
0.357734,A,0.292815,0.364325,T2,0
0.346158,A,0.137377,0.837662,T2,0
0.431940,A,,0.194427,T2,0
0.360834,B,0.013974,0.954154,T2,0
0.552279,A,0.845886,0.752742,T2,0
0.052063,A,0.985026,0.186406,T2,0
0.184040,A,0.813965,0.125203,T2,0
0.659534,C,0.833736,0.606164,T2,0
0.753012,A,0.663340,0.579327,T2,1
0.153421,B,,0.209552,T2,0
0.641391,B,0.049414,0.263155,T2,0
0.066264,B,0.281494,0.839665,T2,0
0.534089,C,0.516792,0.342151,T2,1
0.015703,B,0.661290,0.398828,T2,0
0.817215,C,0.315432,0.564236,T2,1
0.158352,B,0.270182,0.034286,T2,0
0.763581,B,0.420383,0.339355,T2,0
0.872600,A,0.011923,0.646688,T2,1
0.844438,B,0.791409,0.204927,T2,0
0.265086,B,0.418953,0.765567,T2,0
0.584262,B,0.159841,0.467425,T2,0
0.094137,B,,0.021126,T2,0
0.635488,B,0.661412,0.931852,T2,0
0.715812,A,,0.462850,T2,1
0.169433,C,0.649262,0.725408,T2,0
0.818453,B,0.837455,0.720895,T2,0
0.929545,C,0.860009,0.710190,T2,0
0.615183,A,0.999303,0.888723,T2,0
0.569472,C,0.064057,0.633715,T2,1
0.846563,C,0.094736,0.865981,T2,1
0.360201,B,,0.232565,T2,0
0.987726,C,0.087880,0.162911,T2,1
0.041996,B,0.361992,0.329391,T2,0
0.778823,A,0.034925,0.250247,T2,1
0.321824,A,0.875230,0.379049,T2,0
0.307217,C,0.644193,0.110074,T2,0
0.462817,A,,0.392135,T2,0
0.848544,C,0.424591,0.395507,T2,1
0.216348,C,,0.797249,T2,0
0.208073,B,0.018006,0.764662,T2,0
0.160762,A,0.258722,0.407091,T2,0
0.202228,C,0.695478,0.498471,T2,0
0.455593,B,0.134841,0.847149,T2,0
0.638425,C,0.748321,0.929326,T2,1
0.939782,A,0.778363,0.214751,T2,1
0.175310,B,0.286199,0.734756,T2,0
0.918637,C,0.739759,0.873270,T2,1
0.700196,A,0.622257,0.717621,T2,1
0.788613,C,0.411664,0.083321,T2,1
0.768450,C,0.833553,0.671860,T2,0
0.569455,A,0.093489,0.954943,T2,1
0.656947,C,0.097673,0.945110,T2,1
0.640450,B,0.447743,0.318418,T2,0
0.991899,B,0.968450,0.457381,T2,0
0.834755,C,0.958890,0.013621,T2,0
0.966238,B,0.970827,0.791952,T2,0
0.886734,B,0.138970,0.673775,T2,0
0.862677,A,0.238526,0.104771,T2,1
0.863636,A,0.348109,0.807616,T2,1
0.950181,C,,0.155717,T2,1
0.582211,B,0.608156,0.738002,T2,0
0.273315,A,0.826663,0.091353,T2,0
0.768843,A,,0.612295,T2,1
0.647829,C,0.023222,0.628597,T2,1
0.480751,B,0.900747,0.303477,T2,0
0.362420,B,0.826888,0.950887,T2,0
0.217430,C,,0.689151,T2,0
0.452894,B,0.145275,0.417566,T2,0
0.547537,B,0.282354,0.067011,T2,0
0.403952,A,,0.712378,T2,0
0.309704,A,0.563443,0.150210,T2,0
0.174237,A,0.573987,0.285951,T2,0
0.551123,B,0.908706,0.857479,T2,0
0.518614,A,0.694146,0.198600,T2,1
0.365959,B,0.845094,0.360037,T2,0
0.723117,C,0.649396,0.797045,T2,1
0.418774,C,0.395406,0.941824,T2,0
0.452978,C,0.858841,0.720827,T2,0
0.659244,B,0.720459,0.716770,T2,0
0.255830,A,,0.133918,T2,0
0.863175,C,0.478336,0.320184,T2,1
0.144537,C,0.464199,0.488104,T2,0
0.913625,A,0.100614,0.489333,T2,1
0.291228,C,,0.252011,T2,0
0.271655,A,0.864997,0.264358,T2,0
0.934244,B,0.369674,0.863694,T2,0
0.750785,B,0.291285,0.599548,T2,0
0.314700,C,0.707781,0.489667,T2,0
0.359478,C,0.747025,0.683320,T2,0
0.022347,A,0.909948,0.312669,T2,0
0.910966,A,0.340496,0.862591,T2,1
0.225173,C,0.399712,0.119303,T2,0
0.758222,C,0.032010,0.177674,T2,1
0.845224,C,0.102177,0.369197,T2,1
0.825752,A,0.456351,0.243470,T2,1
0.676432,A,0.534886,0.297116,T2,1
0.976364,C,0.207140,0.072410,T2,1
0.407248,A,0.776697,0.245795,T2,0
0.348587,C,0.009432,0.078751,T2,0
0.297289,B,0.152715,0.419925,T2,0
0.545026,A,0.102941,0.309846,T2,1
0.490877,B,0.836881,0.538420,T2,0
0.221165,B,0.731574,0.575889,T2,0
0.796385,A,0.548053,0.491687,T2,1
0.333613,C,0.492552,0.251609,T2,0
0.555003,A,0.855777,0.900074,T2,0
0.554349,B,0.696566,0.084577,T2,0
0.012068,A,0.545023,0.166355,T2,0
0.211049,C,,0.038681,T2,0
0.040339,C,,0.824063,T2,0
0.700882,C,0.990734,0.254518,T2,0
0.085185,B,0.428368,0.389412,T2,0
0.662736,C,0.736964,0.253528,T2,1
0.644507,C,0.325181,0.098021,T2,1
0.034956,B,0.528407,0.960696,T2,0
0.973302,B,,0.167764,T2,0
0.123218,A,0.046885,0.727514,T2,0
0.354419,A,0.034255,0.379946,T2,0
0.868060,A,0.774345,0.908301,T2,1
0.379891,C,0.696655,0.178144,T2,0
0.719385,B,0.516683,0.545171,T2,0
0.548820,A,0.726821,0.018311,T2,1
0.625259,A,0.086364,0.563268,T2,1
0.603469,C,0.835342,0.236223,T2,0
0.052591,B,0.422429,0.472536,T2,0
0.313848,A,,0.749304,T2,0
0.009092,B,0.183747,0.901323,T2,0
0.057947,B,0.409245,0.956557,T2,0
0.027252,B,0.400639,0.384654,T2,0
0.340895,C,0.486715,0.857195,T2,0
0.382999,A,0.338510,0.314231,T2,0
0.646455,B,0.195722,0.721156,T2,0
0.125970,C,0.663508,0.392143,T2,0
0.683852,A,0.663366,0.022459,T2,1
0.158069,A,0.902976,0.526662,T2,0
0.361326,B,0.691214,0.852529,T2,0
0.848465,B,0.510476,0.233678,T2,0
0.312380,B,0.283112,0.181307,T2,0
0.198315,C,0.508523,0.045221,T2,0
0.696778,C,0.016738,0.269991,T2,1
0.283543,B,0.101801,0.575179,T2,0
0.571132,A,0.272291,0.237263,T2,1
0.424326,C,0.560502,0.732630,T2,0
0.136796,C,0.739407,0.300012,T2,0
0.096916,C,0.319865,0.577415,T2,0
0.896287,A,0.823106,0.135397,T2,0
0.175339,C,0.739929,0.252195,T2,0
0.148024,B,0.411097,0.127036,T2,0
0.078815,C,0.466984,0.198936,T2,0
0.302981,A,0.011195,0.085071,T2,0
0.095390,B,0.001122,0.139851,T2,0
0.980244,A,0.245381,0.433731,T2,1
0.285636,B,0.615816,0.944177,T2,0
0.352283,B,0.570377,0.793661,T2,0
0.787706,A,0.473726,0.249240,T2,1
0.039862,A,0.013515,0.758725,T2,0
0.938256,A,0.010654,0.903471,T2,1
0.151322,C,0.513041,0.611199,T2,0
0.960036,B,0.994189,0.488302,T2,0
0.931495,A,0.964685,0.515712,T2,0
0.861245,B,0.776521,0.773976,T2,0
0.326192,C,,0.615330,T2,0
0.404701,C,0.176187,0.466406,T2,0
0.525111,A,0.905803,0.593490,T2,0
0.897396,A,0.303508,0.561586,T2,1
0.729549,A,0.440981,0.709410,T2,1
0.234886,A,0.690068,0.654701,T2,0
0.163087,C,0.572762,0.598042,T2,0
0.269278,B,0.569960,0.872533,T2,0
0.972355,A,0.178507,0.784330,T2,1
0.942507,A,0.330853,0.232071,T2,1
0.296645,A,0.317034,0.038414,T2,0
0.423599,A,0.512066,0.384000,T2,0
0.982995,A,0.119269,0.023980,T2,1
0.265910,A,0.128338,0.414874,T2,0
0.907077,A,0.589901,0.755703,T2,1
0.933174,C,0.315249,0.613021,T2,1
0.773875,C,,0.872048,T2,1
0.308969,C,0.247881,0.316588,T2,0
0.897843,B,0.906135,0.631700,T2,0
0.729022,A,0.461816,0.270152,T2,1
0.860946,B,0.614855,0.747664,T2,0
0.160335,C,0.521956,0.569212,T2,0
0.269211,B,0.131031,0.740812,T2,0
0.554559,B,0.855234,0.921297,T2,0
0.980335,C,0.352232,0.966747,T2,1
0.877871,A,,0.156228,T2,0
0.949765,B,0.431519,0.332508,T2,0
0.971823,B,0.707550,0.826502,T2,0
0.398773,A,0.812232,0.033392,T2,0
0.263359,A,0.494901,0.420142,T2,0
0.826556,A,0.108189,0.001005,T2,1
0.314213,B,0.013040,0.826944,T2,0
0.977599,A,0.328741,0.965116,T2,1
0.916672,A,0.290875,0.229490,T2,1
0.673853,C,0.715206,0.327777,T2,1
0.358116,A,0.342135,0.800703,T2,0
0.008834,C,0.862494,0.802494,T2,0
0.996004,B,0.450488,0.745034,T2,0
0.586017,A,0.441275,0.954020,T2,1
0.994591,C,0.364949,0.420489,T2,1
0.270159,B,,0.875920,T2,0
0.055734,C,0.567012,0.157701,T2,0
0.060862,A,0.453060,0.838112,T2,0
0.503471,B,0.751055,0.896071,T2,0
0.002700,C,0.082431,0.507753,T2,0
0.373361,C,0.728362,0.830351,T2,0
0.900928,A,0.866041,0.377709,T2,0
0.991493,C,0.310423,0.376471,T2,1
0.706583,B,0.722420,0.637458,T2,0
0.091927,A,0.024577,0.421324,T2,0
0.879143,A,,0.105956,T2,1
0.739394,A,0.681415,0.345423,T2,1
0.058110,C,0.100573,0.169688,T2,0
0.203759,A,,0.192515,T2,0
0.840313,A,0.018721,0.781568,T2,1
0.639823,B,0.708861,0.543356,T2,0
0.628107,B,0.235490,0.177387,T2,0
0.710311,B,0.875405,0.582661,T2,0
0.621993,A,,0.794767,T2,1
0.203784,A,0.761916,0.594646,T2,0
0.368799,C,0.339606,0.024996,T2,0
0.543213,A,0.997618,0.104124,T2,0
0.500488,C,0.871667,0.592669,T2,0
0.846137,B,0.315205,0.037625,T2,0
0.710999,B,0.580021,0.702544,T2,0
0.815149,A,0.289841,0.184462,T2,1
0.765949,A,0.275146,0.277937,T2,1
0.258465,C,0.198799,0.900298,T2,0
0.890682,C,0.428283,0.142016,T2,1
0.925681,C,0.963069,0.064579,T2,0
0.477760,C,,0.719895,T2,0
0.511379,A,,0.456511,T2,1
0.961757,C,0.259989,0.968926,T2,1
0.840380,B,,0.874164,T2,0
0.205015,B,0.546284,0.346033,T2,0
0.583445,B,0.032022,0.517876,T2,0
0.897742,A,0.463274,0.624109,T2,1
0.474627,A,0.072690,0.783110,T2,0
0.680150,A,0.249922,0.251479,T2,1
0.648007,C,0.260237,0.482602,T2,1
0.643649,C,0.313385,0.868356,T2,1
0.199642,A,0.728518,0.787469,T2,0
0.635090,A,0.548918,0.005794,T2,1
0.296811,A,0.035481,0.288764,T2,0
0.609561,B,0.463909,0.196371,T2,0
0.987924,A,0.669888,0.475807,T2,1
0.658859,B,0.019722,0.212591,T2,0
0.822171,B,0.602601,0.758442,T2,0
0.634817,C,0.910267,0.606025,T2,0
0.585253,B,0.011787,0.978251,T2,0
0.556753,C,0.705075,0.490859,T2,1
0.482819,C,0.142183,0.724083,T2,0
0.553547,B,0.809373,0.033183,T2,0
0.883849,B,0.230986,0.430432,T2,0
0.692472,A,0.190383,0.824118,T2,1
0.210542,B,0.893766,0.895964,T2,0
0.703867,C,0.807471,0.367471,T2,0
0.505482,B,0.977504,0.025228,T2,0
0.011583,B,0.855676,0.770269,T2,0
0.586192,B,0.155946,0.825970,T2,0
0.526614,C,0.557655,0.875340,T2,1
0.753711,B,0.534878,0.702452,T2,0
0.530430,C,0.592317,0.899458,T2,1
0.404600,A,0.898929,0.556342,T2,0
0.765377,C,0.632855,0.240973,T2,1
0.751554,C,0.333587,0.898766,T2,1
0.263982,B,0.767754,0.072283,T2,0
0.785667,C,0.220899,0.667739,T2,1
0.567408,B,0.212656,0.750268,T2,0
0.422376,A,0.830991,0.960212,T2,0
0.350893,B,0.540241,0.734324,T2,0
0.410531,C,0.032135,0.112333,T2,0
0.292479,C,0.959198,0.713420,T2,0
0.105928,B,0.822151,0.490770,T2,0
0.831419,B,0.916327,0.782485,T2,0
0.164351,C,0.406013,0.856642,T2,0
0.053596,C,0.984084,0.173422,T2,0
0.539032,B,0.486588,0.946674,T2,0
0.192179,C,0.468794,0.247541,T2,0
0.663868,B,0.514309,0.204556,T2,0
0.724825,C,0.487843,0.975930,T2,1
0.281428,A,0.528824,0.752496,T2,0
0.838960,C,0.404758,0.411323,T2,1
0.144820,C,0.077214,0.525700,T2,0
0.571912,C,0.633668,0.747654,T2,1
0.948242,B,0.594624,0.041710,T2,0
0.733098,B,0.916072,0.487124,T2,0
0.529355,B,0.910875,0.241710,T2,0
0.436233,A,0.929628,0.088473,T2,0
0.620234,A,0.331052,0.151705,T2,1
0.273428,C,0.688771,0.602083,T2,0
0.950633,A,0.586520,0.833527,T2,1
0.061476,A,0.557250,0.531390,T2,0
0.048810,B,0.890422,0.229815,T2,0
0.015418,A,0.928382,0.205961,T2,0
0.271374,C,0.892507,0.991808,T2,0
0.817858,B,0.384497,0.979366,T2,0
0.525600,A,0.076988,0.234794,T2,1
0.906742,C,0.998219,0.179960,T2,0
0.078132,B,0.400023,0.608997,T2,0
0.445942,C,0.665062,0.368203,T2,0
0.839475,A,0.225522,0.070023,T2,1
0.430558,B,0.626289,0.325406,T2,0
0.874101,C,0.224131,0.591856,T2,1
0.582941,C,0.301189,0.135479,T2,1
0.200453,A,0.516785,0.830772,T2,0
0.117891,C,0.510924,0.385937,T2,0
0.016729,B,0.513694,0.209507,T2,0
0.216209,B,0.597847,0.524100,T2,0
0.809707,B,0.920205,0.439388,T2,0
