VAR1,VAR2,VAR3,VAR4,VAR5,TRAITEMENT,CIBLE
0.863070,C,0.257544,0.804102,0.505349,T1,0
0.320887,A,0.258579,0.733837,0.966745,T1,0
0.907356,B,0.779292,0.238363,0.614275,T1,0
0.319395,A,,0.670506,0.201449,T1,0
0.983231,C,0.579050,0.466479,0.582402,T1,0
0.383111,A,0.152937,0.496932,0.042130,T1,0
0.850928,B,0.421431,0.773790,0.240487,T1,0
0.024963,A,0.732822,0.973455,0.198165,T1,0
0.783122,B,0.444860,0.720039,0.385637,T1,0
0.087825,A,0.053910,0.120048,0.673970,T1,0
0.621697,C,0.365860,0.105365,0.693994,T1,0
0.755949,A,0.627930,0.940538,0.695053,T1,0
0.088936,B,0.445323,0.012912,0.729531,T1,1
0.761020,C,0.672253,0.259845,0.344917,T1,0
0.742899,B,0.951951,0.337644,0.818295,T1,0
0.271409,A,,0.936379,0.901578,T1,0
0.945968,B,0.231470,0.496748,0.112181,T1,0
0.303959,A,0.032396,0.930607,0.758201,T1,0
0.581862,B,0.255396,0.127981,0.930022,T1,0
0.902622,C,0.163206,0.607867,0.431075,T1,0
0.880299,A,,0.082332,0.272478,T1,0
0.196462,B,0.167949,0.261538,0.121341,T1,0
0.675249,C,0.576792,0.369888,0.822056,T1,0
0.976655,B,0.619966,0.198774,0.180137,T1,0
0.125064,A,0.973142,0.009805,0.929102,T1,0
0.528123,B,,0.891469,0.670751,T1,0
0.227882,A,0.742854,0.648786,0.311887,T1,0
0.721657,B,0.756991,0.402041,0.519148,T1,0
0.365181,C,0.996554,0.567942,0.997021,T1,0
0.094071,B,0.013623,0.119772,0.185241,T1,0
0.918479,A,0.867785,0.299589,0.278141,T1,0
0.183751,C,0.424302,0.851233,0.282690,T1,1
0.410312,B,0.381896,0.875127,0.073513,T1,0
0.025044,C,0.048766,0.592988,0.694309,T1,1
0.434047,B,0.375748,0.236201,0.349785,T1,1
0.545573,A,0.634958,0.166273,0.786576,T1,0
0.086680,B,,0.539937,0.848048,T1,0
0.725363,A,0.478441,0.793147,0.865485,T1,0
0.874446,C,0.440153,0.498147,0.193408,T1,0
0.553327,B,,0.445751,0.049707,T1,0
0.043801,A,0.085787,0.657046,0.949224,T1,0
0.837571,A,0.778748,0.737404,0.321806,T1,0
0.684225,C,0.411989,0.681481,0.493088,T1,0
0.470810,B,0.472145,0.146477,0.368668,T1,1
0.882862,B,0.691986,0.587831,0.264422,T1,0
0.367193,B,0.692566,0.389604,0.412068,T1,1
0.281603,B,0.915170,0.912727,0.981684,T1,0
0.845692,B,,0.588137,0.778108,T1,0
0.298668,B,0.201503,0.302044,0.874444,T1,0
0.681679,B,0.695791,0.560121,0.674292,T1,0
0.923870,B,0.482485,0.297138,0.256367,T1,0
0.991504,B,0.041124,0.212093,0.119887,T1,0
0.782726,B,0.299276,0.821657,0.168729,T1,0
0.755724,C,0.412189,0.904952,0.996249,T1,0
0.619742,A,0.562372,0.093113,0.057982,T1,0
0.131262,B,0.034371,0.717943,0.843288,T1,0
0.764227,C,0.780626,0.023885,0.846309,T1,0
0.711148,C,0.051987,0.549405,0.386988,T1,0
0.314979,C,0.699271,0.758101,0.731442,T1,1
0.211498,C,0.393640,0.279673,0.235749,T1,1
0.143792,A,,0.725179,0.538115,T1,0
0.929314,A,0.666906,0.570691,0.249144,T1,0
0.573175,B,0.687833,0.716408,0.904001,T1,0
0.515941,C,0.895148,0.965379,0.406861,T1,0
0.029454,A,,0.169286,0.590344,T1,0
0.093264,A,0.291253,0.523904,0.063841,T1,0
0.722979,B,0.923342,0.171731,0.724947,T1,0
0.304321,C,0.560587,0.367144,0.620602,T1,1
0.095089,C,0.091488,0.354787,0.325614,T1,1
0.866758,C,0.256852,0.960312,0.295336,T1,0
0.773283,C,0.443054,0.532847,0.670267,T1,0
0.879301,A,0.296824,0.318070,0.202890,T1,0
0.388725,C,0.843219,0.806220,0.420046,T1,0
0.405359,B,0.076694,0.870509,0.448296,T1,1
0.537807,A,0.958394,0.216412,0.985971,T1,0
0.502913,B,0.065887,0.622106,0.398517,T1,0
0.316131,A,0.666748,0.745502,0.760710,T1,0
0.251903,C,0.715027,0.080304,0.237970,T1,1
0.245524,A,0.112665,0.398493,0.580875,T1,0
0.234059,C,0.905613,0.624557,0.579117,T1,0
0.541389,C,0.422277,0.007807,0.584488,T1,0
0.766383,C,0.832177,0.420486,0.580921,T1,0
0.671862,A,0.422596,0.254551,0.208971,T1,0
0.362223,A,0.718696,0.817824,0.506094,T1,0
0.670137,C,0.747573,0.801933,0.101842,T1,0
0.742162,B,0.321782,0.781298,0.823230,T1,0
0.312744,B,0.381383,0.407590,0.545184,T1,1
0.392956,C,0.846913,0.207662,0.842885,T1,0
0.653708,C,0.900483,0.395921,0.961311,T1,0
0.334381,B,,0.681289,0.865364,T1,0
0.797040,C,,0.288697,0.161057,T1,0
0.093354,C,0.357328,0.331314,0.496182,T1,1
0.963895,C,0.329696,0.029452,0.292137,T1,0
0.815763,C,0.946560,0.915604,0.062303,T1,0
0.133917,C,0.872891,0.296153,0.522081,T1,0
0.905951,A,,0.280223,0.385602,T1,0
0.306190,A,0.997186,0.192054,0.577098,T1,0
0.355787,B,0.086278,0.603630,0.661796,T1,1
0.799557,C,0.201566,0.011606,0.508810,T1,0
0.586735,C,0.358337,0.476272,0.634963,T1,0
0.514667,B,0.222336,0.423510,0.402046,T1,0
0.188616,C,0.593813,0.652213,0.947006,T1,0
0.958364,B,0.321762,0.895190,0.662332,T1,0
0.460214,C,0.714529,0.526244,0.602429,T1,1
0.254734,A,,0.609750,0.103658,T1,0
0.839382,C,0.659896,0.368217,0.875380,T1,0
0.853427,A,0.325168,0.106867,0.401932,T1,0
0.296626,C,0.454920,0.072942,0.622874,T1,1
0.827905,B,0.054061,0.060360,0.851408,T1,0
0.219102,C,0.289945,0.809938,0.655494,T1,1
0.539758,B,0.338537,0.359756,0.294890,T1,0
0.204133,B,,0.456960,0.761999,T1,1
0.265708,A,0.343780,0.181455,0.342915,T1,0
0.802649,A,0.315698,0.475324,0.883799,T1,0
0.576566,B,0.270630,0.728715,0.042384,T1,0
0.652289,A,0.279596,0.377292,0.051361,T1,0
0.827561,C,0.414107,0.828751,0.710048,T1,0
0.520355,A,0.763840,0.240052,0.855257,T1,0
0.474669,B,,0.227807,0.131246,T1,0
0.581173,C,0.501701,0.489052,0.455240,T1,0
0.602917,A,,0.637126,0.414982,T1,0
0.765092,B,,0.813126,0.217106,T1,0
0.469309,A,0.250089,0.911065,0.724424,T1,0
0.149476,A,0.957342,0.055867,0.540011,T1,0
0.990915,C,0.960462,0.106372,0.538037,T1,0
0.868419,A,0.839302,0.922335,0.473443,T1,0
0.971190,B,0.537617,0.529523,0.272966,T1,0
0.348131,A,0.261756,0.497705,0.546905,T1,0
0.367833,C,0.343127,0.134615,0.142438,T1,0
0.168077,C,0.672779,0.456427,0.740751,T1,1
0.949304,A,0.553495,0.282870,0.354448,T1,0
0.458935,A,0.692259,0.242517,0.678495,T1,0
0.948137,A,0.920305,0.582822,0.717257,T1,0
0.049785,C,0.589165,0.032709,0.942763,T1,0
0.917597,B,0.729905,0.920383,0.777228,T1,0
0.022392,A,0.479243,0.862644,0.060559,T1,0
0.119899,B,0.015977,0.587751,0.361670,T1,1
0.585083,B,0.885107,0.991190,0.543335,T1,0
0.635824,B,,0.756899,0.885183,T1,0
0.860026,C,0.375486,0.592013,0.344072,T1,0
0.106621,A,,0.340204,0.186092,T1,0
0.773626,A,0.978523,0.829839,0.954403,T1,0
0.786032,C,0.130816,0.171423,0.766410,T1,0
0.660400,C,0.403653,0.850345,0.794932,T1,0
0.757812,B,0.495042,0.276656,0.251464,T1,0
0.091809,A,0.282698,0.553851,0.298680,T1,0
0.159189,A,0.280646,0.272407,0.549736,T1,0
0.587451,C,0.468489,0.828938,0.572610,T1,0
0.246782,A,0.975913,0.359742,0.941500,T1,0
0.441022,C,0.242462,0.497361,0.042253,T1,0
0.013953,A,0.789060,0.005105,0.251561,T1,0
0.576535,B,0.381329,0.978200,0.135626,T1,0
0.910395,C,,0.180054,0.104896,T1,0
0.148719,A,,0.289847,0.934052,T1,0
0.430856,B,0.896187,0.487901,0.496063,T1,0
0.667036,C,0.795965,0.018410,0.302782,T1,0
0.293946,B,0.007892,0.521880,0.168939,T1,0
0.933205,B,0.789132,0.954440,0.676521,T1,0
0.778267,C,0.488168,0.117264,0.904156,T1,0
0.478774,A,,0.889212,0.267863,T1,0
0.470377,C,,0.741235,0.834237,T1,0
0.359054,A,0.716599,0.270982,0.759051,T1,0
0.605215,A,0.914482,0.638369,0.716648,T1,0
0.871417,C,0.606465,0.904443,0.454859,T1,0
0.801043,B,0.844406,0.606350,0.856139,T1,0
0.970967,A,0.404673,0.347898,0.195062,T1,0
0.759887,A,0.158116,0.467369,0.225542,T1,0
0.145030,A,0.194924,0.037981,0.209730,T1,0
0.859895,B,0.040361,0.603669,0.004515,T1,0
0.511770,C,0.613880,0.048866,0.993156,T1,0
0.593513,A,,0.144046,0.631077,T1,0
0.388428,C,0.532423,0.530805,0.862838,T1,0
0.948552,B,,0.020945,0.550874,T1,0
0.574106,A,0.216641,0.383412,0.618307,T1,0
0.167785,C,0.420423,0.534445,0.789942,T1,1
0.684253,B,0.252161,0.990253,0.462943,T1,0
0.358780,B,0.713121,0.409883,0.868630,T1,0
0.997545,B,,0.130498,0.059018,T1,0
0.985642,C,0.793433,0.865966,0.332634,T1,0
0.228097,A,0.098878,0.358669,0.076369,T1,0
0.462634,A,0.422697,0.781442,0.323348,T1,0
0.183379,B,0.088771,0.533590,0.337944,T1,1
0.114069,B,0.209363,0.885803,0.290378,T1,1
0.486233,A,0.523479,0.230264,0.881726,T1,0
0.243183,A,0.085004,0.139226,0.231969,T1,0
0.043027,C,0.283291,0.901279,0.420398,T1,1
0.192513,A,0.587804,0.918685,0.338480,T1,0
0.374764,C,0.146984,0.987419,0.139975,T1,0
0.184371,A,0.980593,0.862984,0.126745,T1,0
0.374027,A,0.901070,0.093392,0.155211,T1,0
0.338946,A,0.291172,0.082212,0.571837,T1,0
0.748652,C,0.291493,0.720171,0.515971,T1,0
0.426734,B,0.025613,0.560109,0.674662,T1,1
0.489426,A,0.902933,0.830440,0.746523,T1,0
0.827315,A,0.336873,0.291358,0.143025,T1,0
0.276658,B,0.563520,0.068672,0.259494,T1,1
0.781293,A,0.370191,0.604188,0.738501,T1,0
0.442155,C,0.338867,0.356642,0.788335,T1,1
0.055905,A,0.228098,0.837534,0.013139,T1,0
0.308950,A,0.039506,0.452835,0.682848,T1,0
0.076294,C,0.768951,0.525927,0.862789,T1,0
0.325838,C,0.733959,0.163346,0.244473,T1,1
0.997862,C,0.836816,0.397051,0.765080,T1,0
0.528472,B,0.667943,0.237502,0.932994,T1,0
0.900310,C,0.040058,0.722319,0.160595,T1,0
0.891917,C,,0.274367,0.280584,T1,0
0.278612,B,0.524342,0.325202,0.445228,T1,1
0.255874,C,0.868018,0.637018,0.630604,T1,0
0.765004,C,0.579863,0.296256,0.093522,T1,0
0.919090,A,0.027466,0.698313,0.077128,T1,0
0.977784,A,,0.965532,0.899771,T1,0
0.929485,A,0.566627,0.815314,0.490740,T1,0
0.485215,B,0.797914,0.960924,0.178412,T1,0
0.499303,B,0.907243,0.435017,0.092584,T1,0
0.999223,C,0.703813,0.264799,0.550761,T1,0
0.290774,A,0.472582,0.375922,0.916739,T1,0
0.996311,C,0.126304,0.567626,0.780144,T1,0
0.673135,A,0.431769,0.599994,0.445435,T1,0
0.132371,B,,0.924630,0.435605,T1,1
0.477573,B,0.736518,0.853804,0.835661,T1,0
0.741167,B,0.812342,0.149441,0.732003,T1,0
0.418035,B,0.802997,0.920086,0.638071,T1,0
0.533104,A,0.618171,0.264287,0.017076,T1,0
0.005919,B,0.692492,0.723437,0.923559,T1,0
0.134849,C,0.591641,0.778438,0.391749,T1,1
0.272181,C,0.931923,0.537290,0.056058,T1,0
0.884401,C,0.318562,0.900026,0.741373,T1,0
0.701560,C,0.244329,0.334440,0.717061,T1,0
0.426342,B,0.792973,0.000897,0.712218,T1,1
0.978734,C,0.437565,0.109462,0.171056,T1,0
0.805188,A,,0.140977,0.671017,T1,0
0.737747,B,0.399869,0.220475,0.179005,T1,0
0.375846,B,0.255898,0.034137,0.582682,T1,1
0.366031,A,0.455342,0.266934,0.275835,T1,0
0.744225,B,0.801640,0.200752,0.720697,T1,0
0.718080,C,0.374286,0.155384,0.708011,T1,0
0.417639,A,0.842387,0.783354,0.988476,T1,0
0.877702,C,0.794240,0.615710,0.131807,T1,0
0.143189,B,0.379336,0.442699,0.267964,T1,1
0.630668,B,0.169806,0.453707,0.337138,T1,0
0.497951,B,0.572826,0.206250,0.745769,T1,1
0.315987,B,0.277491,0.705391,0.571742,T1,1
0.072417,C,0.427847,0.115406,0.337249,T1,1
0.780410,C,0.650167,0.412123,0.079077,T1,0
0.611814,B,0.012216,0.236468,0.520275,T1,0
0.379455,A,0.042611,0.452145,0.216001,T1,0
0.584062,C,0.083349,0.373839,0.108283,T1,0
0.666611,B,,0.208989,0.526732,T1,0
0.466867,B,,0.192294,0.910104,T1,0
0.038179,A,0.937373,0.274664,0.867540,T1,0
0.907935,C,0.880696,0.234825,0.227265,T1,0
0.831492,C,0.549838,0.922337,0.311184,T1,0
0.818231,A,,0.882342,0.009720,T1,0
0.425512,B,0.923367,0.233467,0.919208,T1,0
0.878896,C,0.713231,0.069537,0.417560,T1,0
0.073468,A,0.788663,0.062504,0.639862,T1,0
0.350995,C,0.078204,0.540944,0.938197,T1,0
0.329850,C,0.828845,0.393892,0.093635,T1,0
0.133459,C,0.933589,0.255541,0.985178,T1,0
0.781400,B,,0.578900,0.211639,T1,0
0.802623,A,0.244507,0.409974,0.142908,T1,0
0.518243,C,0.166317,0.652946,0.789532,T1,0
0.559098,B,0.003024,0.416144,0.818387,T1,0
0.521858,A,,0.615133,0.027257,T1,0
0.422574,B,0.962729,0.091068,0.840653,T1,0
0.174889,A,0.243820,0.528274,0.751347,T1,0
0.767604,B,0.379312,0.139997,0.830152,T1,0
0.153778,C,0.321239,0.388859,0.371708,T1,1
0.925284,C,0.176851,0.045463,0.386404,T1,0
0.692521,B,0.820331,0.922903,0.851050,T1,0
0.086548,C,0.948701,0.824180,0.977287,T1,0
0.652740,A,0.404138,0.534301,0.554991,T1,0
0.058336,C,0.231864,0.993197,0.659793,T1,1
0.008217,A,,0.356882,0.980750,T1,0
0.621814,B,0.893677,0.390762,0.347180,T1,0
0.181957,A,0.735528,0.445002,0.795147,T1,0
0.275536,C,,0.693277,0.406238,T1,1
0.171804,A,0.753424,0.077441,0.329805,T1,0
0.164641,C,0.337286,0.195961,0.991990,T1,0
0.383275,C,0.070856,0.000289,0.642147,T1,1
0.323391,C,0.548192,0.767583,0.966814,T1,0
0.384459,B,0.799547,0.782309,0.239518,T1,1
0.353393,B,0.366398,0.604050,0.031905,T1,0
0.388838,B,0.767483,0.080648,0.174126,T1,0
0.685536,C,0.184975,0.060563,0.344854,T1,0
0.100179,B,0.445662,0.588724,0.702386,T1,1
0.203855,B,0.529482,0.368680,0.506334,T1,1
0.704551,A,0.341852,0.199080,0.442591,T1,0
0.636437,C,0.454692,0.485024,0.283109,T1,0
0.981925,C,0.110828,0.172348,0.594384,T1,0
0.969630,B,0.263483,0.500767,0.481697,T1,0
0.893068,A,,0.714221,0.095281,T1,0
0.787643,A,0.364151,0.429113,0.620160,T1,0
0.906936,C,0.987241,0.626428,0.913651,T1,0
0.189928,B,0.635335,0.701884,0.705223,T1,1
0.761638,B,,0.792509,0.824478,T1,0
0.085058,B,0.899768,0.716258,0.173680,T1,0
0.679218,C,0.495611,0.312939,0.489398,T1,0
0.971672,B,0.255468,0.584593,0.530305,T1,0
0.185910,C,0.946851,0.228955,0.942911,T1,0
0.474489,B,0.676029,0.514505,0.307931,T1,1
0.910459,A,0.711152,0.090660,0.557711,T1,0
0.430186,C,0.360069,0.819404,0.853676,T1,0
0.504012,C,0.839236,0.492256,0.019450,T1,0
0.639435,A,0.869893,0.407095,0.976889,T1,0
0.877718,A,0.515995,0.155329,0.747075,T1,0
0.086017,B,0.423532,0.068898,0.992898,T1,0
0.360026,C,0.281835,0.307004,0.739599,T1,1
0.742935,C,0.816474,0.524739,0.013679,T1,0
0.862109,A,0.099766,0.729800,0.770899,T1,0
0.507619,C,0.596372,0.434053,0.087716,T1,0
0.447785,B,0.660572,0.250271,0.972485,T1,0
0.388152,B,0.275581,0.265078,0.291023,T1,1
0.840939,B,0.482020,0.867779,0.664770,T1,0
0.651223,B,0.203438,0.771958,0.467666,T1,0
0.836172,B,0.946843,0.504522,0.880721,T1,0
0.673174,A,0.995183,0.824663,0.420678,T1,0
0.025619,B,0.541519,0.208624,0.983956,T1,0
0.517444,A,0.161806,0.296117,0.847706,T1,0
0.376172,A,0.021374,0.814440,0.210205,T1,0
0.586705,C,0.100464,0.235871,0.747775,T1,0
0.148062,A,0.564948,0.128302,0.925002,T1,0
0.401224,A,0.993638,0.721828,0.057482,T1,0
0.910309,C,0.128376,0.943570,0.677695,T1,0
0.070317,C,0.325865,0.129684,0.861407,T1,0
0.047886,C,0.393152,0.134933,0.183484,T1,0
0.772411,A,0.684147,0.443619,0.415296,T1,0
0.860323,B,0.287900,0.226225,0.993551,T1,0
0.091367,A,0.523702,0.902341,0.039465,T1,0
0.865924,A,0.139114,0.838290,0.285748,T1,0
0.516385,A,0.654810,0.482398,0.694131,T1,0
0.672542,C,0.979117,0.026547,0.086363,T1,0
0.713352,B,0.786089,0.542428,0.702430,T1,0
0.268098,A,0.302229,0.453332,0.367208,T1,0
0.732526,A,0.027604,0.986156,0.952946,T1,0
0.126148,C,0.751743,0.285505,0.742481,T1,1
0.394302,A,0.372137,0.589830,0.373806,T1,0
0.523370,A,0.401011,0.302570,0.862091,T1,0
0.392254,A,0.813398,0.615176,0.071067,T1,0
0.255637,C,0.287480,0.086755,0.703331,T1,1
0.869125,A,0.996333,0.119059,0.655201,T1,0
0.115204,A,0.870394,0.660652,0.722267,T1,0
0.442735,A,,0.558183,0.486540,T1,0
0.128548,A,0.246866,0.359867,0.086473,T1,0
0.378775,A,0.098632,0.303476,0.005982,T1,0
0.505406,A,0.076807,0.926856,0.136930,T1,0
0.808364,C,0.870666,0.913333,0.495116,T1,0
0.326217,A,0.865212,0.945236,0.280975,T1,0
0.116926,C,0.294263,0.421489,0.125458,T1,0
0.268391,C,0.718033,0.703083,0.921707,T1,0
0.586213,B,0.875971,0.315661,0.518746,T1,0
0.478343,B,0.599223,0.630552,0.493946,T1,1
0.256420,C,0.967066,0.128789,0.268823,T1,0
0.417048,C,0.036753,0.020077,0.005911,T1,0
0.753630,C,0.359027,0.334327,0.438856,T1,0
0.213799,B,0.169538,0.554519,0.407940,T1,1
0.593794,C,0.583224,0.875662,0.272144,T1,0
0.490906,C,0.769631,0.128526,0.180119,T1,0
0.750821,A,0.061520,0.492446,0.395364,T1,0
0.779351,C,0.660944,0.071341,0.211245,T1,0
0.963355,B,0.861324,0.595638,0.576450,T1,0
0.674997,C,,0.811993,0.998266,T1,0
0.490477,C,0.319525,0.906095,0.598634,T1,1
0.347050,A,0.649151,0.419131,0.288120,T1,0
0.254602,B,0.100884,0.688496,0.529629,T1,1
0.532943,A,0.776592,0.964025,0.121004,T1,0
0.097142,A,0.875505,0.222287,0.292202,T1,0
0.834618,C,0.301685,0.188665,0.479038,T1,0
0.763972,B,0.280681,0.755397,0.501963,T1,0
0.340739,C,0.466357,0.803970,0.012500,T1,0
0.381339,A,0.399767,0.929953,0.236490,T1,0
0.268612,C,0.097840,0.460641,0.437281,T1,1
0.120987,C,0.136608,0.392075,0.133283,T1,0
0.430008,C,0.758748,0.959036,0.103031,T1,0
0.802685,B,0.593965,0.378842,0.239388,T1,0
0.398116,B,0.561052,0.010802,0.626639,T1,1
0.784346,C,0.603961,0.867257,0.559003,T1,0
0.926737,B,0.150981,0.823523,0.386408,T1,0
0.445994,B,0.262451,0.426894,0.087350,T1,0
0.377953,A,0.009439,0.262857,0.759230,T1,0
0.663027,B,,0.610243,0.363320,T1,0
0.982878,B,0.174102,0.965159,0.897366,T1,0
0.906614,C,0.546048,0.588393,0.703532,T1,0
0.933668,B,0.540302,0.819728,0.730134,T1,0
0.310598,C,,0.276222,0.534458,T1,1
0.379923,C,0.772507,0.824302,0.103996,T1,0
0.303348,A,0.028144,0.470617,0.623942,T1,0
0.309398,A,,0.175836,0.614512,T1,0
0.193573,B,0.216187,0.939467,0.335972,T1,1
0.238699,A,0.116397,0.838930,0.993043,T1,0
0.686142,B,0.713646,0.149109,0.147691,T1,0
0.362084,B,0.666653,0.120281,0.449623,T1,1
0.651836,A,0.469931,0.546158,0.154825,T1,0
0.368549,B,0.795032,0.673813,0.236927,T1,1
0.625192,A,0.075627,0.517661,0.698726,T1,0
0.102817,A,0.479457,0.732188,0.564622,T1,0
0.193689,A,0.636738,0.811261,0.659746,T1,0
0.757318,B,,0.335177,0.977845,T1,0
0.792797,C,0.887020,0.360266,0.595955,T1,0
0.454164,C,0.074819,0.911559,0.795607,T1,1
0.209506,B,0.006100,0.416852,0.018297,T1,0
0.932208,B,0.579680,0.285028,0.163532,T1,0
0.804425,B,,0.365331,0.121910,T1,0
0.523917,A,0.206975,0.307938,0.095401,T1,0
0.967110,C,0.898659,0.486102,0.174612,T1,0
0.977223,A,0.776032,0.724452,0.630229,T1,0
0.061624,B,0.179322,0.624430,0.746665,T1,1
0.184019,B,0.617563,0.872966,0.881436,T1,0
0.350560,C,0.533539,0.304979,0.729229,T1,1
0.804311,B,0.139332,0.196146,0.659347,T1,0
0.000824,A,0.485289,0.745639,0.901018,T1,0
0.444965,C,0.866656,0.036784,0.594006,T1,0
0.053054,A,0.283715,0.581854,0.293445,T1,0
0.004722,C,0.496210,0.066769,0.298168,T1,1
0.367790,B,0.845075,0.387883,0.171698,T1,0
0.139610,B,0.191964,0.895715,0.337782,T1,1
0.950799,A,0.090614,0.150796,0.876708,T1,0
0.779375,A,0.057645,0.737728,0.536701,T1,0
0.096732,B,0.990012,0.409158,0.788243,T1,0
0.989429,A,0.375441,0.204053,0.217680,T1,0
0.791693,B,0.971391,0.161845,0.021860,T1,0
0.353232,A,0.621461,0.564015,0.401415,T1,0
0.181359,C,0.233046,0.670522,0.047838,T1,0
0.670497,C,0.028926,0.823244,0.627675,T1,0
0.748967,A,0.041198,0.805871,0.715552,T1,0
0.647824,A,0.776691,0.977876,0.468033,T1,0
0.183695,B,0.816329,0.470244,0.105585,T1,0
0.561489,A,0.769959,0.708169,0.793593,T1,0
0.735755,A,0.067153,0.739519,0.142966,T1,0
0.802008,C,,0.826875,0.493360,T1,0
0.497662,B,0.038933,0.388647,0.252229,T1,1
0.426689,A,0.575053,0.663755,0.471377,T1,0
0.678850,B,0.267019,0.625980,0.140012,T1,0
0.065090,A,0.604474,0.436833,0.347680,T1,0
0.759720,B,0.253930,0.542912,0.155749,T1,0
0.761813,C,0.517126,0.380383,0.692171,T1,0
0.858425,C,,0.276714,0.864911,T1,0
0.335516,C,0.476791,0.441163,0.612186,T1,1
0.233804,C,0.022604,0.672674,0.737423,T1,1
0.195768,B,0.530727,0.815001,0.166495,T1,0
0.990861,C,0.258455,0.567427,0.265077,T1,0
0.057167,A,0.412411,0.581568,0.527605,T1,0
0.034122,B,0.904076,0.254488,0.665380,T1,0
0.248546,C,0.989098,0.116980,0.858210,T1,0
0.411777,B,0.182932,0.852324,0.788676,T1,1
0.559919,B,0.114420,0.805659,0.202657,T1,0
0.538433,B,0.026751,0.773047,0.908676,T1,0
0.933049,A,,0.825693,0.892295,T1,0
0.020451,A,0.780495,0.985244,0.442132,T1,0
0.928388,A,0.648997,0.970500,0.638969,T1,0
0.289245,A,0.728660,0.928796,0.284165,T1,0
0.120232,A,0.368930,0.945052,0.282200,T1,0
0.561997,A,0.739906,0.950215,0.908157,T1,0
0.512464,A,0.579244,0.301177,0.382362,T1,0
0.749346,A,0.415115,0.729910,0.318713,T1,0
0.711514,B,0.607088,0.655918,0.334038,T1,0
0.148260,A,0.322223,0.836123,0.703137,T1,0
0.998716,C,0.169180,0.198118,0.231802,T1,0
0.995673,C,,0.433474,0.856205,T1,0
0.919982,B,0.565320,0.240850,0.370997,T1,0
0.821668,B,0.011717,0.027451,0.286816,T1,0
0.346319,C,0.311053,0.439639,0.804361,T1,0
0.708572,A,0.488776,0.264546,0.421543,T1,0
0.355782,C,0.473771,0.512906,0.133820,T1,0
0.827225,C,0.631540,0.287071,0.514247,T1,0
0.403966,C,0.045598,0.099568,0.279991,T1,1
0.489218,A,0.755701,0.453031,0.877940,T1,0
0.877162,A,0.383846,0.063761,0.423118,T1,0
0.684136,B,0.372847,0.477334,0.136658,T1,0
0.208434,C,0.056912,0.180658,0.980964,T1,0
0.750410,C,0.797009,0.269792,0.155473,T1,0
0.450326,A,0.773223,0.888077,0.699835,T1,0
0.348997,B,0.267082,0.902970,0.537209,T1,1
0.825881,B,0.128158,0.645370,0.767710,T1,0
0.302846,B,0.823883,0.063869,0.018551,T1,0
0.965632,A,0.350622,0.412884,0.462018,T1,0
0.696178,A,0.149009,0.842380,0.734126,T1,0
0.138384,A,0.007847,0.676867,0.451933,T1,0
0.431794,B,0.510876,0.710096,0.692576,T1,1
0.113454,A,0.170032,0.917235,0.894763,T1,0
0.803506,A,0.744364,0.371361,0.198957,T1,0
0.448437,A,0.375654,0.630591,0.533220,T1,0
0.839376,B,0.995360,0.990815,0.675723,T1,0
0.432110,C,0.297259,0.961944,0.804054,T1,0
0.564799,B,0.813340,0.774154,0.781816,T1,0
0.357532,A,0.838539,0.132773,0.774301,T1,0
0.292752,C,,0.517273,0.398521,T1,1
0.313941,A,,0.182606,0.212079,T1,0
0.887463,B,0.095148,0.443779,0.377244,T1,0
0.007328,A,0.308111,0.657933,0.747989,T1,0
0.306004,A,0.418842,0.297769,0.067935,T1,0
0.615919,A,0.177570,0.168274,0.809879,T1,0
0.858194,B,0.015699,0.171587,0.432906,T1,0
0.040727,A,0.772624,0.525339,0.149636,T1,0
0.922247,B,0.685372,0.217547,0.023955,T1,0
0.931825,A,0.926665,0.290323,0.292786,T1,0
0.161721,A,0.491156,0.507552,0.283893,T1,0
0.244595,C,0.985917,0.150991,0.307883,T1,0
0.386103,B,0.441543,0.745623,0.441693,T1,1
0.362783,A,0.373324,0.296428,0.971118,T1,0
0.754402,B,0.377994,0.934682,0.584129,T1,0
0.128696,B,0.464568,0.006808,0.215439,T1,1
0.710882,B,0.429155,0.723822,0.426958,T1,0
0.579546,A,0.888945,0.289162,0.583600,T1,0
0.037519,A,0.590142,0.531550,0.924039,T1,0
0.810141,C,0.951242,0.365016,0.192696,T1,0
0.108724,B,0.897673,0.838780,0.225159,T1,0
0.519345,B,0.986465,0.657274,0.082983,T1,0
0.960804,A,0.650886,0.052101,0.025858,T1,0
0.242269,C,0.440662,0.572157,0.845997,T1,0
0.544402,B,,0.886286,0.937723,T1,0
0.929089,A,0.587467,0.722802,0.334417,T1,0
0.378954,C,0.423190,0.909417,0.187181,T2,0
0.140336,A,0.485870,0.372793,0.636358,T2,0
0.631335,A,0.949753,0.325752,0.186147,T2,0
0.979336,A,0.026380,0.757910,0.176911,T2,0
0.984254,A,0.337566,0.871481,0.696621,T2,1
0.937371,B,0.615240,0.301541,0.378291,T2,0
0.010608,C,0.633965,0.221834,0.176788,T2,0
0.533563,B,0.504813,0.048346,0.883838,T2,0
0.295240,B,0.993862,0.011146,0.041787,T2,0
0.951277,A,0.849186,0.361677,0.384599,T2,0
0.273244,A,0.862345,0.096667,0.650418,T2,0
0.150215,B,0.191855,0.504728,0.123152,T2,0
